order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_amount,sale_price,profit
1392,11/20/2022 0:00,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Storage,OFF-ST-10004804,130,3,7.5,142.5,12.5
1393,1/27/2023 0:00,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10003892,280,7,13.6,326.4,46.4
1394,5/5/2022 0:00,First Class,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,OFF-AR-10003514,10,3,0.3,9.7,-0.3
1395,6/2/2023 0:00,Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10002958,550,5,26,624,74
1396,3/5/2022 0:00,Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Tables,FUR-TA-10001676,60,3,2.1,67.9,7.9
1397,11/29/2023 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000822,20,4,1,19,-1
1398,8/5/2023 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004971,10,2,0.3,9.7,-0.3
1399,10/10/2022 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002323,90,4,3.6,86.4,-3.6
1400,3/29/2022 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004888,10,1,0.2,9.8,-0.2
1401,9/11/2022 0:00,Standard Class,Home Office,United States,Salem,Virginia,24153,South,Technology,Phones,TEC-PH-10003988,20,2,0.4,19.6,-0.4
1402,3/28/2023 0:00,Standard Class,Home Office,United States,Salem,Virginia,24153,South,Office Supplies,Envelopes,OFF-EN-10002230,200,3,7.5,242.5,42.5
1403,11/12/2022 0:00,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Tables,FUR-TA-10002622,200,2,10.5,199.5,-0.5
1404,9/24/2023 0:00,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10000418,350,5,21,399,49
1405,7/5/2022 0:00,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,OFF-SU-10004498,10,1,0.2,9.8,-0.2
1406,9/25/2023 0:00,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10001039,130,3,6,144,14
1407,9/15/2023 0:00,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004659,100,2,4.8,115.2,15.2
1408,8/5/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002240,70,2,3.2,76.8,6.8
1409,4/9/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001967,30,2,0.8,39.2,9.2
1410,1/28/2023 0:00,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,FUR-TA-10002356,320,3,7.8,382.2,62.2
1411,6/27/2022 0:00,Standard Class,Home Office,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Labels,OFF-LA-10003923,20,2,0.4,19.6,-0.4
1412,8/25/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10002335,380,2,8.2,401.8,21.8
1413,8/4/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000723,140,4,8.5,161.5,21.5
1414,10/10/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002867,280,7,13.2,316.8,36.8
1415,7/2/2023 0:00,Second Class,Home Office,United States,Costa Mesa,California,92627,West,Technology,Accessories,TEC-AC-10000580,230,3,4.8,235.2,5.2
1416,4/16/2022 0:00,Second Class,Home Office,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,FUR-FU-10003976,30,3,1.6,38.4,8.4
1417,10/5/2022 0:00,First Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10002922,860,7,47.5,902.5,42.5
1418,3/25/2023 0:00,First Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10004353,120,3,4.5,145.5,25.5
1419,9/5/2023 0:00,First Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10001706,0,4,0,0,0
1420,6/15/2022 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10000501,70,4,2.7,87.3,17.3
1421,6/14/2023 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10000778,60,2,1.4,68.6,8.6
1422,9/21/2022 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Appliances,OFF-AP-10004980,50,2,1.2,58.8,8.8
1423,8/22/2023 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10003984,70,9,1.6,78.4,8.4
1424,12/22/2022 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000798,110,6,4.8,115.2,5.2
1425,10/21/2023 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10001750,240,5,7.8,252.2,12.2
1426,7/22/2022 0:00,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,330,4,14.4,345.6,15.6
1427,5/22/2023 0:00,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10002949,10,2,0.3,9.7,-0.3
1428,5/6/2023 0:00,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Envelopes,OFF-EN-10002600,10,5,0.4,9.6,-0.4
1429,10/1/2022 0:00,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,OFF-BI-10003708,30,5,0.9,29.1,-0.9
1430,2/10/2023 0:00,Second Class,Corporate,United States,Salinas,California,93905,West,Office Supplies,Labels,OFF-LA-10003510,370,14,8.6,421.4,51.4
1431,5/9/2022 0:00,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10003092,190,8,11,209,19
1432,8/13/2022 0:00,Second Class,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Binders,OFF-BI-10001191,140,6,4.5,145.5,5.5
1433,6/16/2022 0:00,Second Class,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Supplies,OFF-SU-10004115,10,1,0.2,9.8,-0.2
1434,1/15/2022 0:00,Second Class,Consumer,United States,Florence,Alabama,35630,South,Furniture,Chairs,FUR-CH-10000513,1550,14,54.6,1765.4,215.4
1435,12/13/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003673,20,5,0.9,29.1,9.1
1436,11/25/2023 0:00,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,OFF-PA-10001639,30,6,1.5,28.5,-1.5
1437,5/16/2022 0:00,Standard Class,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Art,OFF-AR-10003829,10,2,0.3,9.7,-0.3
1438,3/8/2022 0:00,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Accessories,TEC-AC-10004975,230,3,13,247,17
1439,10/25/2022 0:00,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10002024,2330,5,122.5,2327.5,-2.5
1440,8/17/2023 0:00,Second Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10004364,30,5,0.9,29.1,-0.9
1441,2/4/2022 0:00,Second Class,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10001712,40,4,1.6,38.4,-1.6
1442,1/14/2023 0:00,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001510,30,2,2,38,8
1443,6/10/2022 0:00,First Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10002713,10,2,0.5,9.5,-0.5
1444,9/10/2023 0:00,Standard Class,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10002974,130,4,5.6,134.4,4.4
1445,10/19/2023 0:00,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10004165,1580,9,39.6,1940.4,360.4
1446,11/9/2023 0:00,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10004804,150,4,3.2,156.8,6.8
1447,8/22/2022 0:00,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10004289,410,7,9.4,460.6,50.6
1448,4/5/2023 0:00,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002564,50,2,1,49,-1
1449,12/28/2022 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004876,0,3,0,0,0
1450,5/23/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004348,80,3,3.6,86.4,6.4
1451,6/28/2023 0:00,First Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10004352,0,1,0,0,0
1452,1/16/2022 0:00,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Paper,OFF-PA-10001685,60,7,3.5,66.5,6.5
1453,12/23/2023 0:00,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,OFF-BI-10000666,80,3,2.7,87.3,7.3
1454,8/31/2022 0:00,First Class,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,OFF-BI-10004352,30,5,1.5,28.5,-1.5
1455,11/11/2022 0:00,First Class,Corporate,United States,Mobile,Alabama,36608,South,Technology,Machines,TEC-MA-10000010,2460,8,91.2,2948.8,488.8
1456,2/9/2023 0:00,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000977,80,3,3.6,86.4,6.4
1457,5/23/2022 0:00,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,FUR-TA-10002530,370,3,9,441,71
1458,3/14/2022 0:00,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,OFF-BI-10002412,40,9,2.5,47.5,7.5
1459,1/16/2022 0:00,Standard Class,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10001569,20,4,0.4,19.6,-0.4
1460,6/19/2023 0:00,Same Day,Consumer,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,FUR-FU-10001473,30,2,0.6,29.4,-0.6
1461,8/13/2023 0:00,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001765,50,2,1.2,58.8,8.8
1462,12/1/2023 0:00,Standard Class,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,Tables,FUR-TA-10001095,220,2,4.8,235.2,15.2
1463,4/19/2023 0:00,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Technology,Accessories,TEC-AC-10004571,150,2,6.4,153.6,3.6
1464,1/7/2022 0:00,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,FUR-CH-10002126,950,6,30.6,989.4,39.4
1465,1/30/2022 0:00,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10001754,0,2,0,0,0
1466,5/30/2023 0:00,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,FUR-FU-10001602,110,4,3.6,116.4,6.4
1467,3/6/2023 0:00,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10001767,80,3,5,95,15
1468,9/15/2022 0:00,Same Day,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002402,230,4,10.4,249.6,19.6
1469,4/5/2023 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,FUR-CH-10000847,730,3,34.8,835.2,105.2
1470,8/2/2022 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10003982,30,2,0.8,39.2,9.2
1471,3/15/2023 0:00,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10001293,10,2,0.3,9.7,-0.3
1472,8/27/2022 0:00,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10000634,10,2,0.5,9.5,-0.5
1473,3/23/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004272,10,3,0.2,9.8,-0.2
1474,10/25/2023 0:00,Same Day,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004270,10,4,0.5,9.5,-0.5
1475,3/25/2022 0:00,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Art,OFF-AR-10003770,20,6,0.4,19.6,-0.4
1476,9/30/2022 0:00,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Binders,OFF-BI-10000320,20,3,0.8,19.2,-0.8
1477,7/8/2023 0:00,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10003121,20,7,0.6,29.4,9.4
1478,6/3/2022 0:00,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,OFF-SU-10000381,50,7,2.5,47.5,-2.5
1479,2/5/2022 0:00,First Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10000376,30,4,1.2,28.8,-1.2
1480,3/23/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002262,30,4,0.6,29.4,-0.6
1481,1/12/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002464,30,7,2,38,8
1482,8/13/2023 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10002214,20,3,1.5,28.5,8.5
1483,4/25/2023 0:00,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,OFF-AR-10003560,10,2,0.2,9.8,-0.2
1484,8/19/2023 0:00,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Paper,OFF-PA-10000130,0,1,0,0,0
1485,2/27/2023 0:00,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000865,160,3,9,171,11
1486,7/22/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10003021,0,2,0,0,0
1487,12/3/2023 0:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003580,1150,7,36.3,1173.7,23.7
1488,11/13/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001109,80,3,4.5,85.5,5.5
1489,6/26/2023 0:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10003347,40,3,2,38,-2
1490,7/14/2023 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10000452,10,2,0.5,9.5,-0.5
1491,7/1/2023 0:00,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002986,50,4,1.8,58.2,8.2
1492,5/12/2023 0:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001838,10,1,0.2,9.8,-0.2
1493,12/11/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000785,870,6,19.6,960.4,90.4
1494,7/17/2022 0:00,Standard Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,FUR-FU-10002885,10,2,0.3,9.7,-0.3
1495,8/20/2022 0:00,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10002952,30,3,0.8,39.2,9.2
1496,10/7/2022 0:00,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10003759,10,7,0.3,9.7,-0.3
1497,4/8/2022 0:00,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,OFF-ST-10004950,20,1,1,19,-1
1498,6/13/2023 0:00,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10001940,10,5,0.4,9.6,-0.4
1499,6/28/2022 0:00,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003981,20,5,1,19,-1
1500,10/29/2023 0:00,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10002749,20,3,0.4,19.6,-0.4
1501,6/24/2022 0:00,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10003823,200,9,4.4,215.6,15.6
1502,4/7/2023 0:00,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10003716,500,3,27,513,13
1503,5/28/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001300,30,2,0.9,29.1,-0.9
1504,11/3/2023 0:00,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000010,10,2,0.5,9.5,-0.5
1505,3/10/2023 0:00,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001868,10,4,0.4,9.6,-0.4
1506,10/2/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003715,920,6,30,970,50
1507,6/9/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003708,20,3,0.4,19.6,-0.4
1508,12/14/2022 0:00,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,TEC-MA-10004458,380,4,16,384,4
1509,3/18/2023 0:00,Same Day,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,OFF-BI-10004965,30,3,0.9,29.1,-0.9
1510,10/17/2023 0:00,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10004270,10,2,0.2,9.8,-0.2
1511,2/16/2023 0:00,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10002135,310,8,15.6,374.4,64.4
1512,11/5/2023 0:00,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10003514,30,9,0.8,39.2,9.2
1513,1/30/2022 0:00,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10002276,190,3,4,196,6
1514,7/25/2022 0:00,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001098,20,5,0.4,19.6,-0.4
1515,3/11/2022 0:00,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001636,10,4,0.4,9.6,-0.4
1516,4/1/2022 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002961,50,1,1.8,58.2,8.2
1517,10/16/2022 0:00,Second Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,FUR-TA-10004256,1470,4,83.5,1586.5,116.5
1518,4/25/2022 0:00,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004593,70,2,3.2,76.8,6.8
1519,5/30/2023 0:00,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002827,10,3,0.2,9.8,-0.2
1520,7/14/2022 0:00,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001759,20,7,1,19,-1
1521,1/29/2022 0:00,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10001419,20,5,0.4,19.6,-0.4
1522,8/23/2023 0:00,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10002253,170,6,4.2,205.8,35.8
1523,9/28/2023 0:00,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002586,20,5,1,19,-1
1524,4/8/2022 0:00,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10003039,180,8,6,194,14
